time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.036390,0.1574,-0.1565,-0.2434,0.329
2.040910,0.1227,-0.0879,-0.1832,0.237
2.045447,0.0313,-0.0768,-0.1050,0.134
2.051668,-0.0830,-0.0328,-0.1562,0.180
2.056635,-0.1347,0.0297,-0.1268,0.187
2.060281,-0.1004,-0.0226,0.0206,0.105
2.064652,-0.1091,-0.0412,0.1473,0.188
2.071085,-0.1510,0.0209,0.2633,0.304
2.075624,-0.1404,0.0300,0.3257,0.356
2.081478,-0.1203,0.0103,0.3113,0.334
2.085088,-0.0861,0.0190,0.3113,0.324
2.091430,-0.0569,-0.0010,0.3159,0.321
2.094856,-0.0708,-0.0019,0.2725,0.282
2.100862,-0.1130,0.0066,0.2149,0.243
2.109328,-0.1264,0.0245,0.1193,0.176
2.115046,-0.1159,0.0327,0.0810,0.145
2.115471,-0.1292,0.0596,0.0332,0.146
2.120029,-0.1614,0.0672,-0.0665,0.187
2.125877,-0.2076,0.1078,-0.2126,0.316
2.131006,-0.1965,0.0766,-0.2243,0.308
2.136220,-0.1379,0.0264,-0.1786,0.227
2.141461,-0.0845,0.0244,-0.1427,0.168
2.145602,-0.0697,0.0319,-0.0879,0.117
2.150966,-0.0264,0.0631,-0.0334,0.076
2.155451,0.0165,0.0844,0.0300,0.091
2.161023,0.0590,0.0724,0.0692,0.116
2.165976,0.0395,0.0796,0.1032,0.136
2.171771,0.0201,0.0820,0.0986,0.130
2.176011,0.0388,0.0417,0.1035,0.118
2.182320,0.0622,0.0638,0.0699,0.113
2.186208,0.0427,0.0621,-0.0066,0.076
2.192421,0.0375,0.0319,-0.0352,0.061
2.195724,-0.0056,0.0497,-0.0588,0.077
2.200570,0.0182,0.0484,-0.0918,0.105
2.208986,-0.0010,0.0615,-0.1531,0.165
2.214296,0.0180,0.0460,-0.1761,0.183
2.219796,0.0084,0.0689,-0.1610,0.175
2.220406,-0.0059,0.0869,-0.1036,0.135
2.225401,-0.0201,0.1000,-0.0325,0.107
2.231239,-0.0247,0.0941,0.0426,0.106
2.236587,-0.0530,0.1025,0.0791,0.140
2.240860,-0.0620,0.1202,0.1152,0.178
2.246312,-0.0710,0.0998,0.1417,0.187
2.253754,-0.0609,0.1032,0.1395,0.184
2.258409,-0.0604,0.0970,0.1134,0.161
2.260591,-0.0408,0.0907,0.0924,0.136
2.266179,-0.0167,0.0560,0.0571,0.082
2.271868,0.0072,0.0265,0.0409,0.049
2.276185,0.0071,0.0163,-0.0086,0.020
2.281397,-0.0499,0.0395,-0.0911,0.111
2.285422,-0.0970,0.0530,-0.1778,0.209
2.291272,-0.1104,0.0427,-0.1926,0.226
2.295527,-0.0999,0.0420,-0.1693,0.201
2.300332,-0.0800,0.0319,-0.1509,0.174
2.311138,-0.0413,0.0457,-0.1138,0.129
2.311802,-0.0172,0.0546,-0.0816,0.100
2.319084,0.0020,0.0634,-0.0781,0.101
2.320507,0.0020,0.0673,-0.0508,0.084
2.325999,0.0353,0.0759,-0.0334,0.090
2.330744,0.0588,0.0891,0.0077,0.107
2.336025,0.0726,0.0927,0.0293,0.121
2.341102,0.1100,0.1058,0.0459,0.159
2.345419,0.1186,0.0808,0.0667,0.158
2.350936,0.1129,0.0608,0.0682,0.145
2.356323,0.1026,0.0411,0.0412,0.118
2.360310,0.0922,0.0120,0.0050,0.093
2.365457,0.0535,0.0309,-0.0638,0.089
2.371197,0.0151,0.0353,-0.1648,0.169
2.375230,0.0387,0.0255,-0.1743,0.180
2.380976,0.0574,-0.0033,-0.1215,0.134
2.386436,0.0712,-0.0270,-0.0644,0.100
2.390911,0.0612,-0.0172,-0.0312,0.071
2.395462,0.0749,-0.0312,-0.0364,0.089
2.400259,0.0505,-0.0167,-0.0368,0.065
2.408195,0.0169,-0.0308,-0.0037,0.035
2.414367,-0.0023,-0.0448,-0.0184,0.048
2.418434,-0.0307,-0.0397,-0.0186,0.054
2.420311,-0.0210,-0.0395,0.0001,0.045
2.426131,-0.0018,-0.0299,-0.0242,0.038
2.431273,0.0077,-0.0156,0.0039,0.018
2.436237,0.0077,-0.0110,0.0506,0.052
2.440397,-0.0019,-0.0066,0.0870,0.087
2.446062,-0.0066,-0.0069,0.0943,0.095
2.451971,-0.0255,-0.0026,0.0442,0.051
2.455674,-0.0538,-0.0126,0.0040,0.055
2.461033,-0.0676,-0.0036,-0.0313,0.075
2.465886,-0.0575,0.0005,-0.0995,0.115
2.471100,-0.0238,-0.0240,-0.1149,0.120
2.475373,0.0002,-0.0290,-0.0965,0.101
2.480917,-0.0188,-0.0199,-0.0922,0.096
2.485775,-0.0139,-0.0060,-0.1255,0.126
2.491369,0.0005,-0.0017,-0.0919,0.092
2.495303,0.0100,-0.0260,-0.0682,0.074
2.501478,0.0289,-0.0169,-0.0590,0.068
2.507903,0.0334,-0.0173,-0.0878,0.096
2.513629,0.0474,-0.0367,-0.0593,0.084
2.518224,0.0612,-0.0414,-0.0120,0.075
2.520651,0.0655,-0.0413,0.0351,0.085
2.525707,0.0507,-0.0410,0.0486,0.081
2.532264,0.0313,-0.0312,0.0711,0.084
2.536288,0.0215,-0.0451,0.0410,0.065
2.540609,0.0166,-0.0349,0.0490,0.062
2.546530,0.0165,-0.0724,0.0471,0.088
2.551680,0.0164,-0.0667,0.0306,0.075
2.556422,-0.0264,-0.0562,-0.0096,0.063
2.560849,-0.0357,-0.0364,-0.0686,0.085
2.565476,-0.0448,-0.0357,-0.0936,0.110
2.573097,-0.0159,-0.0115,-0.0945,0.096
2.575683,0.0555,-0.0491,-0.0668,0.100
2.582717,0.0503,-0.0578,-0.0439,0.088
2.586907,0.0404,-0.0284,-0.0588,0.077
2.591782,0.0401,0.0006,-0.0924,0.101
2.600673,0.0398,0.0008,-0.0542,0.067
2.601087,0.0537,-0.0085,0.0219,0.059
2.608456,0.0533,-0.0035,0.0735,0.091
2.614044,0.0386,-0.0080,0.0535,0.066
2.618942,0.0098,0.0254,0.0434,0.051
2.620750,0.0050,0.0254,0.0714,0.076
2.625599,0.0097,-0.0032,0.1325,0.133
2.631158,0.0286,-0.0126,0.1882,0.191
2.636541,0.0189,-0.0027,0.1957,0.197
2.641337,-0.0003,-0.0071,0.1887,0.189
2.646563,-0.0335,-0.0211,0.1531,0.158
2.653396,-0.0522,-0.0302,0.0889,0.107
2.656388,-0.0422,-0.0250,0.0300,0.057
2.660913,-0.0419,-0.0246,-0.0618,0.079
2.667356,-0.0272,-0.0337,-0.0956,0.105
2.673399,-0.0365,-0.0333,-0.1574,0.165
2.675494,-0.0362,-0.0188,-0.2280,0.232
2.680921,-0.0074,0.0098,-0.2169,0.217
2.685990,0.0164,0.0144,-0.1201,0.122
2.692079,0.0401,0.0381,-0.0143,0.057
2.695748,0.0445,0.0378,0.0953,0.112
