time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.956639,-0.0293,-0.0147,0.0463,0.057
1.959032,0.0073,0.0348,-0.0242,0.043
1.964421,-0.0248,0.0364,-0.0869,0.097
1.968709,-0.0014,0.0355,-0.0849,0.092
1.973050,0.0410,0.0203,-0.0424,0.062
1.978007,-0.0356,0.0053,0.0092,0.037
1.982373,-0.0736,0.0357,-0.0109,0.082
1.988566,-0.0824,0.0657,-0.0212,0.108
1.994259,-0.0885,0.0409,-0.0052,0.098
1.997730,-0.0466,0.0494,-0.0106,0.069
2.002575,-0.0426,0.0125,0.0245,0.051
2.006863,-0.0241,0.0208,0.0405,0.052
2.013143,0.0086,0.0312,0.0184,0.037
2.017131,0.0362,0.0438,-0.0035,0.057
2.021492,0.0136,0.0514,-0.0086,0.054
2.026740,-0.0137,0.0210,-0.0161,0.030
2.037346,-0.0052,0.0240,-0.0235,0.034
2.038162,-0.0159,-0.0372,0.0024,0.041
2.038868,0.0187,-0.0222,0.0234,0.037
2.043663,0.0102,0.0020,-0.0032,0.011
2.050482,0.0373,-0.0358,-0.0035,0.052
2.052966,0.0214,0.0050,-0.0276,0.035
2.057623,0.0389,0.0170,-0.0419,0.060
2.063616,0.0303,-0.0470,-0.0348,0.066
2.068677,0.0527,-0.0321,-0.0063,0.062
2.072933,0.0703,0.0020,-0.0327,0.078
2.078408,0.0451,0.0003,-0.0066,0.046
2.084173,0.0275,0.0011,0.0097,0.029
2.089474,-0.0138,-0.0124,0.0711,0.073
2.092274,-0.0310,-0.0043,0.0868,0.092
2.097356,-0.0173,0.0228,0.0691,0.075
2.101175,-0.0300,0.0164,0.0467,0.058
2.107107,-0.0332,0.0387,0.0127,0.052
2.120648,-0.0436,0.0276,0.0381,0.064
2.122011,-0.0447,0.0335,0.0634,0.084
2.122856,-0.0506,0.0131,0.0693,0.087
2.130369,-0.0708,0.0238,0.0729,0.104
2.131447,-0.0456,0.0107,0.0527,0.071
2.139035,-0.0064,0.0404,0.0469,0.062
2.140099,-0.0316,0.0273,0.0079,0.042
2.144352,-0.0422,0.0047,0.0049,0.043
2.148625,-0.0741,0.0202,0.0209,0.080
2.152650,-0.0225,0.0213,0.0154,0.035
2.158051,-0.0163,0.0056,0.0053,0.018
2.163879,0.0137,-0.0054,0.0049,0.016
2.169040,0.0247,0.0073,0.0045,0.026
2.172877,-0.0023,-0.0372,0.0184,0.042
2.177841,0.0353,-0.0078,0.0062,0.037
2.182027,0.0418,0.0070,0.0179,0.046
2.186949,0.0224,-0.0046,0.0248,0.034
2.191240,0.0199,0.0241,0.0411,0.052
2.196782,0.0009,-0.0210,0.0265,0.034
2.203000,0.0368,-0.0041,0.0477,0.060
2.207096,0.0703,0.0244,0.0308,0.081
2.221117,0.0323,-0.0067,0.0117,0.035
2.222076,0.0542,0.0219,-0.0096,0.059
2.222668,0.0308,0.0005,0.0096,0.032
2.226354,0.0503,0.0221,-0.0069,0.055
2.229913,0.0078,0.0055,-0.0020,0.010
2.237041,-0.0012,0.0154,0.0075,0.017
2.238142,-0.0197,0.0087,0.0003,0.022
2.242674,-0.0026,-0.0192,-0.0140,0.024
2.247093,0.0026,0.0149,-0.0305,0.034
2.252075,0.0194,0.0178,-0.0138,0.030
2.258344,0.0194,0.0255,0.0147,0.035
2.262626,0.0334,-0.0025,0.0050,0.034
2.268314,-0.0073,0.0290,0.0024,0.030
2.271865,-0.0407,0.0341,0.0236,0.058
2.276789,-0.0810,0.0368,0.0422,0.098
2.281505,-0.0642,0.0253,0.0179,0.071
2.286053,-0.0972,0.0542,0.0246,0.114
2.291023,-0.0778,0.0401,0.0100,0.088
2.296419,-0.0727,0.0403,0.0168,0.085
2.301045,-0.0725,0.0380,0.0284,0.087
2.306688,-0.0296,0.0524,-0.0005,0.060
2.320127,0.0012,0.0357,0.0017,0.036
2.321002,0.0081,0.0286,-0.0316,0.043
2.321719,0.0031,0.0358,0.0184,0.040
2.324719,-0.0376,0.0524,0.0228,0.068
2.336112,-0.0494,-0.0024,0.0297,0.058
2.336947,0.0267,-0.0187,0.0317,0.045
2.338038,0.0050,-0.0041,0.0242,0.025
2.342825,0.0048,-0.0063,0.0240,0.025
2.347497,-0.0096,0.0057,0.0190,0.022
2.352652,-0.0025,0.0080,0.0259,0.027
2.356468,-0.0146,0.0126,0.0447,0.049
2.362171,-0.0147,0.0196,0.0276,0.037
2.368065,-0.0266,0.0027,0.0440,0.052
2.372222,-0.0100,-0.0165,0.0104,0.022
2.377759,0.0256,-0.0117,0.0032,0.028
2.380363,0.0467,-0.0116,-0.0087,0.049
2.385991,0.0297,-0.0161,-0.0158,0.037
2.391846,0.0272,-0.0467,-0.0062,0.054
2.396021,0.0010,-0.0129,-0.0038,0.013
2.400258,-0.0178,-0.0197,0.0295,0.040
2.404813,0.0015,-0.0027,0.0103,0.011
2.410385,0.0016,-0.0357,0.0244,0.043
2.415659,-0.0102,-0.0257,0.0408,0.049
2.418833,0.0658,-0.0133,0.0261,0.072
2.423320,0.0365,0.0038,0.0210,0.042
2.436251,-0.0140,0.0088,0.0373,0.041
2.437128,-0.0168,-0.0028,0.0487,0.052
2.437853,-0.0648,-0.0169,0.0838,0.107
2.441715,-0.0435,-0.0072,0.0402,0.060
2.449743,-0.0439,-0.0047,0.0325,0.055
2.450950,-0.0038,0.0073,0.0202,0.022
2.455592,-0.0164,-0.0046,0.0175,0.024
2.460666,0.0044,0.0026,0.0030,0.006
2.466116,-0.0416,0.0028,-0.0163,0.045
2.470527,-0.0280,0.0172,-0.0259,0.042
2.477823,-0.0286,0.0007,0.0097,0.030
2.481577,-0.0815,-0.0179,-0.0191,0.086
2.487093,-0.0271,0.0205,-0.0097,0.035
2.491252,-0.0562,-0.0127,-0.0075,0.058
2.495258,-0.0518,-0.0052,-0.0053,0.052
2.500940,-0.0284,0.0117,-0.0126,0.033
2.505444,-0.0053,0.0095,-0.0127,0.017
2.517248,0.0129,-0.0046,-0.0152,0.020
2.518124,0.0332,0.0077,-0.0154,0.037
2.520103,0.0342,0.0364,-0.0274,0.057
2.524456,-0.0005,-0.0135,-0.0299,0.033
2.535550,-0.0043,-0.0108,-0.0110,0.016
2.536465,0.0014,-0.0035,-0.0112,0.012
2.537081,0.0163,-0.0225,-0.0091,0.029
2.541976,-0.0046,0.0087,-0.0356,0.037
2.546920,0.0173,0.0087,-0.0072,0.021
2.551565,-0.0133,-0.0244,0.0304,0.041
2.555766,0.0252,0.0116,0.0273,0.039
2.564275,-0.0221,0.0450,0.0242,0.056
